,song_id,song,artist,lyrics,views,genre,acutal_lyrics
74,703654,Know Yourself,Drake,https://genius.com/Drake-know-yourself-lyrics,5352294,Rap,"[""Hol' it yute hol' it hol' it hol' it hol' it hol' itNo sleepin' in the streetsShaky warrior"", ""Yeah this that Oliver 40 Niko shit man15 Fort York shit y'know"", ""Boi1da what's poppin'Yeah yeah"", ""Runnin' through the 6 with my woesCountin' money you know how it goes"", 'Pray the real live forever manPray the fakes get exposed', 'I want that Ferrari then I swerveI want that Bugatti just to hurt', ""I ain't rockin' my jewelry that's on purpose"", ""Niggas want my spot and don't deserve itI don't like how serious they take themselves"", ""I've always been me I guess I know myselfShakiness man I don't have no time for that"", ""My city too turned up I'll take the fine for thatThis been where you find me atThat's been where you find me at"", 'I know a nigga named Johnny BlingHe put me on to the finer things', ""Had a job sellin' Girbaud jeans"", 'I had a yellow TechnoMarineThen Kanye dropped it was polos and backpacks', ""Man that was when Ethan was pushin' a Subaru hatchback"", ""Man I'm talkin' way before hashtagsI was runnin' through the 6 with my woesYeah""]"
75,5139,Mr. Brightside,The Killers,https://genius.com/The-killers-mr-brightside-lyrics,5328793,Rock,"[""Comin' out of my cage and I've been doin' just fine"", 'Gotta gotta be down because I want it all', 'It started out with a kiss how did it end up like thisIt was only a kiss it was only a kiss', ""Now I'm falling asleep"", ""and she's calling a cab"", ""While he's having a smoke and she's taking a dragNow they're goin' to bed and my stomach is sick"", ""And it's all in my head"", ""but she's touching his"", 'Chest nowHe takes off her dress now', ""Let me goAnd I just can't look it's killing meThey're taking control"", 'JealousyTurning saints into the seaSwimming through sick lullabiesChoking on your alibi', ""But it's just the price I payDestiny is calling me"", ""Open up my eager eyes'Cause I'm Mr. Brightside""]"
76,90473,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,https://genius.com/Kendrick-lamar-bitch-dont-kill-my-vibe-lyrics,5303343,Rap,"['Chorus Kendrick Lamar  Anna Wise Kendrick Lamar', ""I am a sinnerWho's probably gonna sin againLord forgive me Lord forgive meThings I don't understandSometimes I need to be aloneBitch don't kill my vibe bitch don't kill my vibe"", 'I can feel your energy from two planets away', ""I got my drink I got my music I would share it but today I'm yellin'Bitch don't kill my vibe bitch don't kill my vibe"", ""Bitch don't kill my vibe bitch don't kill my vibe"", 'Verse 1 Kendrick Lamar', 'Look inside of my soul and you can find gold and maybe get richLook inside of your soul and you can find out it never exist', ""I can say that I like a challenge and you tell me it's painlessYou don't know what pain is"", ""How can I paint this picture when the colorblind is hangin' witcha"", 'I can admit that it did look like yours', ""Why you resent every makin' of his"", 'Tell me your purpose is petty againBut even a small lighter can burn a bridge even a small lighter can burn a bridge', ""I can feel the changesI can feel the new people 'round me just wanna be famous"", ""You can see that my city found me then put me on stagesTo me that's amazin'"", ""To you that's a quick check"", 'with all disrespect let me say this']"
77,3359190,Lucid Dreams,Juice WRLD,https://genius.com/Juice-wrld-lucid-dreams-lyrics,5308324,Rap,"['Intro', ""You found another one but I am the better oneI won't let you forget me"", ""You found another one but I am the better oneI won't let you forget me"", ""Now I'm just better off dead Uh uh uh"", 'You were made outta plastic fakeI was tangled up in your drastic ways']"
78,1237,Hallelujah,Leonard Cohen,https://genius.com/Leonard-cohen-hallelujah-lyrics,5295889,Rock,"[""Now I've heard there was a secret chordThat David played and it pleased the Lord"", ""But you don't really care for music do ya"", 'It goes like this the fourth the fifthThe minor fall the major lift', 'The baffled king composing Hallelujah', 'Hallelujah HallelujahHallelujah Hallelujah', 'Your faith was strong but you needed proof', 'You saw her bathing on the roof', 'Her beauty and the moonlight overthrew ya', 'She tied you to a kitchen chair', 'She broke your throne', ' and she cut your hair', 'And from your lips she drew the Hallelujah', 'Hallelujah HallelujahHallelujah Hallelujah', 'Verse 3', ""You say I took the name in vainI don't even know the nameBut if I did well really what's it to ya"", ""There's a blaze of light in every word"", ""It doesn't matter which you heardThe holy or the broken Hallelujah""]"
79,2266961,Back To Back,Drake,https://genius.com/Drake-back-to-back-lyrics,5232349,Hip-Hop,"['Oh manOh man oh manNot again', 'YeahI learned the game from William Wesley you can never check me', ""Back to back for the niggas that didn't get the messageBack to back like I'm on the cover of Lethal WeaponBack to back like I'm Jordan '96 '97"", ""Woahvery important and very pretentiousWhen I look back I might be mad that I gave this attentionYeah but it's weighin' heavy on my conscience"", 'Yeah and fuck you left The Boy no optionsI wanna see my niggas go insane', ""You gon' make me step out of my fuckin' frameYou gon' make me buy bottles for CharlamagneYou gon' make me go out of my fuckin' way"", ""I waited four days nigga where y'all atI drove here in the Wraith playin' ARAB"", ""I'm not sure what it was that really made y'all madBut I guess this is what I gotta do to make y'all rap"", ""I mean woah can't fool the city man they know what's upSecond floor at Tootsies gettin' shoulder rubs"", ""This for y'all that think that I don't write enoughThey just mad 'cause I got the Midas touch"", ""You love her then you gotta give the world to herIs that a world tour or your girl's tourI know that you gotta be a thug for herThis ain't what she meant when she told you to open up more"", ""Yeah trigger fingers turn to Twitter fingersYeah you gettin' bodied by a singin' niggaI'm not the type of nigga that'll type to niggas"", ""And shout to all my boss bitches wifin' niggasMake sure you hit him with the prenupThen tell that man to ease up"", ""I did another one I did another oneYou still ain't did shit about the other one""]"
80,2412669,Father Stretch My Hands Pt. 1,Kanye West (Ft. Kid Cudi),https://genius.com/Kanye-west-father-stretch-my-hands-pt-1-lyrics,5216512,R&B,"['Intro Pastor T.L. Barrett  Choir  Future', ""You're the only power PowerYou're the only power that canYou're the only power PowerYou're the only power that canOh oh oh Father"", ""If Young Metro don't trust you I'm gon' shoot you"", 'Kid Cudi', ""Beautiful mornin' you're the sun in my mornin' babe Who can I turn toNothin' unwanted After all who can I turn toBeautiful mornin' you're the sun in my mornin' babe If I don't turn to YouNothin' unwanted No other help I know I stretch my hands"", ""I just wanna feel liberated II nanana Who can I turn toI just wanna feel liberated II nanana After all who can I turn toIf I ever instigated I am sorry If I don't turn to YouTell me who in here could relate III No other help I know I stretch my hands"", ""Now if I fuck this modelAnd she just bleached her assholeAnd I get bleach on my TshirtI'ma feel like an asshole"", 'I was high when I met herWe was down in Tribeca', ""She'll get under your skin if you let herShe'll get under your skin if you UhI don't even wanna talk about itI don't even wanna talk about itI don't even wanna say nothin'"", ""Everybody gon' say somethin'I'd be worried if they said nothin'"", ""Remind me where I know you fromShe lookin' like she owe you somethin'"", 'You know just what we wantI wanna wake up with you in my']"
81,2905167,Redbone,Childish Gambino,https://genius.com/Childish-gambino-redbone-lyrics,5210765,Soul,"[""DaylightI wake up feelin' like you won't play rightI used to know but now that shit don't feel right"", 'It made me put away my pride', 'So longYou made a nigga wait for some so longYou make it hard for boy like that to go on', 'If you want it YeahYou can have it Oh oh ohIf you need it OohWe can make it ohIf you want itYou can have it', ""But stay wokeNiggas creepin'They gon' find youGon' catch you sleepin' oohNow stay wokeNiggas creepin'Now don't you close your eyes""]"
82,86538,Thrift Shop,Macklemore & Ryan Lewis (Ft. Wanz),https://genius.com/Macklemore-and-ryan-lewis-thrift-shop-lyrics,5123396,Hip-Hop,"['Hey Macklemore can we go thrift shopping', 'Whatwhat what whatWhatwhat what whatWhatwhat what whatWhatwhat what what DaWhatwhat what what Dadum badum badadodaWhatwhat what what Dadum badum badadodaWhatwhat what what Dadum badum badadodaWhatwhat what what Dadum badum badadodaDadum badum badadodaDadum badum badadodaDadum badum badadodaDadum badum badadoda', 'Chorus Wanz  Macklemore', ""I'm gonna pop some tagsOnly got twenty dollars in my pocketI'm I'm I'm huntin' lookin' for a come upThis is fucking awesome"", 'Walk into the club like What up I got a big cock', ""Nah I'm just pumped I bought some shit from a thrift shop"", 'Ice on the fringe is so damn frosty', ""Damn that's a coldass honkey"", ""Rollin' in hella deep headed to the mezzanine"", ""Dressed in all pink 'cept my gator shoes those are green"", ""Draped in a leopard mink girl standin' next to meProbably should've washed this smells like R. Kelly sheetsPissBut shit it was ninetynine cents Bag itCoppin' it washin' it 'bout to go and get some compliments"", ""Passin' up on those moccasins someone else has been walkin' in"", ""Bummy and grungy fuck it man I am stunting and flossin'And saving my money and I'm hella happy that's a bargain bitch"", ""I'ma take your grandpa's style I'ma take your grandpa's styleNo for real ask your grandpa can I have his handmedowns Thank you"", 'Velour jumpsuit and some house slippers', 'They had a broken keyboard I bought a broken keyboard', 'I bought a skeet blanket', 'then I bought a knee board', 'Hello hello my ace man my mellow', ""John Wayne ain't got nothing on my fringe game hell no"", ""I could take some Pro Wings make 'em cool sell thoseThe sneaker heads would be like Ah he got the Velcros""]"
83,3106424,It’s Everyday Bro,Jake Paul (Ft. Team 10),https://genius.com/Jake-paul-its-everyday-bro-lyrics,5119870,Rap,"[""Team 10Los Angeles Cali boyBut I'm from Ohio though white boy"", ""It's everyday bro with the Disney Channel flow"", ""Five mil' on YouTube in six months never done beforePassed all the competition man PewDiePie is next"", ""Man I'm poppin' all these checks got the brand new Rolex"", ""This is Team 10 bitch who the hell are flippin' youAnd you know I kick them out if they ain't with the crewYeah I'm talking about you you beggin' for attentionTalking shit on Twitter too but you still hit my phone last nightIt was 452 and I got the text to proveAnd all the recordings too don't make me tell them the truth"", ""And I just dropped some new merch and it's selling like a god church"", 'We shooting with a gun the tattoo just for fun', 'I Usain Bolt and run catch me at game one']"
84,235732,The Monster,Eminem (Ft. Rihanna),https://genius.com/Eminem-the-monster-lyrics,5066783,Hip-Hop,"['Intro Rihanna', ""I'm friends with the monsterThat's under my bed"", 'Get along with the voicesInside of my head', ""You're tryin' to save meStop holdin' your breathAnd you think I'm crazyYeah you think I'm crazy"", 'Verse 1 Eminem', ""I wanted the fame but not the cover of NewsweekOh well guess beggars can't be choosey"", 'Wanted to receive attention for my music', 'Wanted to be left alone in public excuse me', ""For wantin' my cake and eat it too and wantin' it both ways"", ""Fame made me a balloon 'cause my ego inflatedWhen I blew see"", 'but it was confusing', ""'Cause all I wanted to do's be the Bruce Lee of loose leaf"", 'Abused ink used it as a tool when I blew steamWoo Hit the lottery oohwee', 'But with what I gave up to get it was bittersweet', ""It was like winnin' a used mink"", ""Ironic 'cause I think I'm gettin' so huge I need a shrink"", ""I'm beginnin' to lose sleep one sheep two sheep"", ""Goin' coocoo and kooky as Kool Keith"", ""But I'm actually weirder than you think 'cause I'm""]"
